|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat
214|MCO598552522|MCO|Reloj Inteligente Smartwatch Xiaomi Amazfit Bip U Original|265000||COP|1|5|buy_it_now|gold_pro|2040-12-10T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-598552522-reloj-inteligente-smartwatch-xiaomi-amazfit-bip-u-original-_JM|http://mco-s1-p.mlstatic.com/956072-MCO44619750679_012021-I.jpg|True|[{'value_struct': None, 'values': [{'source': 3376461333454861, 'id': None, 'name': 'A2007', 'struct': None}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'id': 'ALPHANUMERIC_MODEL', 'value_id': None, 'value_name': 'A2007', 'attribute_group_name': 'Otros', 'name': 'Modelo alfanumérico'}, {'name': 'Marca', 'value_id': '9544367', 'value_name': 'Amazfit', 'value_struct': None, 'source': 2860837171021627, 'id': 'BRAND', 'values': [{'name': 'Amazfit', 'struct': None, 'source': 2860837171021627, 'id': '9544367'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_struct': None, 'values': [{'name': 'Nuevo', 'struct': None, 'source': 2860837171021627, 'id': '2230284'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo'}, {'values': [{'id': None, 'name': 'Amazfit Bip U', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Amazfit Bip U', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'name': 'Modelo', 'value_name': 'Bip', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_id': '9138214', 'value_struct': None, 'values': [{'id': '9138214', 'name': 'Bip', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'source': 2860837171021627}]||MCO118449||MCO-SMARTWATCHES|MCO9070839|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|15|611651787|||False|False||12|22083.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|True|me2|['self_service_in', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|||33602181.0|smartwatches
215|MCO537219449|MCO|2 Manillas Repuesto Honor Band 4-5 + Protector De Pantalla|25000||COP|1|100|buy_it_now|gold_pro|2040-01-10T04:55:51.000Z|new|https://articulo.mercadolibre.com.co/MCO-537219449-2-manillas-repuesto-honor-band-4-5-protector-de-pantalla-_JM|http://mco-s2-p.mlstatic.com/976129-MCO32455483593_102019-I.jpg|True|[{'attribute_group_id': '', 'attribute_group_name': '', 'value_struct': None, 'name': 'Línea', 'value_id': None, 'value_name': 'Mi band 5', 'values': [{'id': None, 'name': 'Mi band 5', 'struct': None, 'source': 8342579661593500}], 'source': 8342579661593500, 'id': 'LINE'}, {'value_struct': None, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'Huawei Honor', 'values': [{'id': None, 'name': 'Huawei Honor', 'struct': None, 'source': 8342579661593500}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 8342579661593500}, {'values': [{'name': 'Nuevo', 'struct': None, 'source': 8342579661593500, 'id': '2230284'}], 'source': 8342579661593500, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'source': 8342579661593500, 'value_name': '45', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '45', 'struct': None, 'source': 8342579661593500}], 'id': 'MODEL', 'name': 'Modelo', 'value_id': None}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|16|81213245|||False|False||12|2083.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|||33602181.0|smartwatches
216|MCO594625039|MCO|Reloj Inteligente Smart Watch Rosado|45900||COP|1|50|buy_it_now|gold_pro|2040-11-09T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-594625039-reloj-inteligente-smart-watch-rosado-_JM|http://mco-s2-p.mlstatic.com/927526-MCO44079735465_112020-I.jpg|True|[{'name': 'Marca', 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'value_id': None, 'value_name': 'D20', 'value_struct': None, 'values': [{'id': None, 'name': 'D20', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros', 'source': 7092}, {'source': 7092, 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284'}, {'name': 'Línea', 'value_id': '9384553', 'value_struct': None, 'values': [{'id': '9384553', 'name': 'D20', 'struct': None, 'source': 7092}], 'source': 7092, 'id': 'LINE', 'value_name': 'D20', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'source': 7092, 'value_name': '2020', 'value_struct': None, 'values': [{'struct': None, 'source': 7092, 'id': None, 'name': '2020'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|17|164729645|||False|False||12|3825.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ1NBTjkyOTU1|Santa Fe|False|me2|[]|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NBTjkyOTU1|Santa Fe|||33602181.0|smartwatches
217|MCO521964997|MCO|Xiaomi Mi Smart Band 4 Versión Global Entrega Inmediata |115900||COP|50|50|buy_it_now|gold_special|2039-06-29T23:09:19.000Z|new|https://articulo.mercadolibre.com.co/MCO-521964997-xiaomi-mi-smart-band-4-version-global-entrega-inmediata-_JM|http://mco-s2-p.mlstatic.com/940358-MCO44419878538_122020-I.jpg|True|[{'name': 'Modelo alfanumérico', 'values': [{'id': '8958439', 'name': 'XMSH07HM', 'struct': None, 'source': 4709228965570453}], 'id': 'ALPHANUMERIC_MODEL', 'value_id': '8958439', 'value_name': 'XMSH07HM', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4709228965570453}, {'name': 'Marca', 'value_id': '59387', 'values': [{'source': 1, 'id': '59387', 'name': 'Xiaomi', 'struct': None}], 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 1, 'value_name': 'Xiaomi'}, {'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_name': 'Otros', 'source': 1572}, {'source': 3376461333454861, 'id': 'LINE', 'name': 'Línea', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'value_id': None, 'value_name': 'Smart Band', 'values': [{'id': None, 'name': 'Smart Band', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros'}, {'attribute_group_name': 'Otros', 'value_name': 'Mi Band 4', 'value_struct': None, 'values': [{'id': None, 'name': 'Mi Band 4', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES|MCO14786767|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|18|449486242|||False|False||36|3219.44|0|COP|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón||||smartwatches
218|MCO577408478|MCO|Correa Manilla Silicona Apple Watch 38 40 Mm 42 44 Mm Pulso|19000||COP|50|50|buy_it_now|gold_pro|2040-08-11T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-577408478-correa-manilla-silicona-apple-watch-38-40-mm-42-44-mm-pulso-_JM|http://mco-s1-p.mlstatic.com/778173-MCO43180425125_082020-I.jpg|True|[{'values': [{'id': '9344', 'name': 'Apple', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'name': 'Marca', 'value_name': 'Apple', 'value_struct': None, 'id': 'BRAND', 'value_id': '9344'}, {'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'struct': None, 'source': 3045741222775799, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_id': 'OTHERS', 'source': 3045741222775799}, {'value_name': 'Apple Watch', 'values': [{'id': None, 'name': 'Apple Watch', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'id': 'MODEL', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Modelo', 'value_struct': None}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|19|346148818|||False|False||12|1583.33|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|smartwatches
219|MCO598005994|MCO|Reloj Smartwatch Q9 Para Niños Gps -llamadas- Mensajes.|94900||COP|1|50|buy_it_now|gold_pro|2040-12-05T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-598005994-reloj-smartwatch-q9-para-ninos-gps-llamadas-mensajes-_JM|http://mco-s1-p.mlstatic.com/884256-MCO44297835284_122020-I.jpg|True|[{'value_id': None, 'value_name': 'Q9', 'value_struct': None, 'values': [{'id': None, 'name': 'Q9', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'attribute_group_id': 'OTHERS', 'source': 6808261514773724}, {'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724}, {'values': [{'id': None, 'name': 'Infantil', 'struct': None, 'source': 6808261514773724}], 'id': 'LINE', 'name': 'Línea', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_id': None, 'value_name': 'Infantil', 'attribute_group_id': 'OTHERS'}, {'name': 'Modelo', 'value_id': None, 'value_struct': None, 'id': 'MODEL', 'value_name': 'Led', 'values': [{'struct': None, 'source': 3376461333454861, 'id': None, 'name': 'Led'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|20|228764922|||False|False||12|7908.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|True|me2|['self_service_in', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|||33602181.0|smartwatches
220|MCO486671519|MCO|Correa Pulsera Banda De Colores Para Samsung Gear S2 R720|39900||COP|1|200|buy_it_now|gold_special|2038-11-03T20:30:07.000Z|new|https://articulo.mercadolibre.com.co/MCO-486671519-correa-pulsera-banda-de-colores-para-samsung-gear-s2-r720-_JM|http://mco-s2-p.mlstatic.com/870693-MCO31111141534_062019-I.jpg|True|[{'value_id': '206', 'value_name': 'Samsung', 'value_struct': None, 'values': [{'struct': None, 'source': 1, 'id': '206', 'name': 'Samsung'}], 'source': 1, 'id': 'BRAND', 'name': 'Marca', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'name': 'Condición del ítem', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'source': 1572, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_id': '211870', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'name': 'Gear', 'struct': None, 'source': 1000427007642219, 'id': '211870'}], 'source': 1000427007642219, 'id': 'LINE', 'name': 'Línea', 'value_name': 'Gear', 'value_struct': None}, {'name': 'Modelo', 'value_name': 'S2', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'id': 'MODEL', 'value_id': '34007', 'values': [{'id': '34007', 'name': 'S2', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|21|173762448|||False|False||36|1108.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ0JBUjEyNTcx|Barrios Unidos|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0JBUjEyNTcx|Barrios Unidos||||smartwatches
221|MCO582313082|MCO|Correa Cuero Huawei Watch Gt2 Gt 46mm Pulso Banda Pulsera|39900||COP|1|50|buy_it_now|gold_special|2040-09-07T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-582313082-correa-cuero-huawei-watch-gt2-gt-46mm-pulso-banda-pulsera-_JM|http://mco-s1-p.mlstatic.com/994465-MCO43448118284_092020-I.jpg|True|[{'source': 8492822877720875, 'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'value_id': '8784', 'value_name': 'Huawei', 'value_struct': None, 'values': [{'id': '8784', 'name': 'Huawei', 'struct': None, 'source': 8492822877720875}], 'attribute_group_id': 'OTHERS'}, {'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'source': 1, 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 1, 'id': '2230284'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'name': 'Línea', 'value_name': 'Watch', 'value_struct': None, 'source': 3376461333454861, 'id': 'LINE', 'value_id': '6034125', 'values': [{'source': 3376461333454861, 'id': '6034125', 'name': 'Watch', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'name': 'Modelo', 'value_name': 'GT 2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_id': '8874770', 'value_struct': None, 'values': [{'source': 3376461333454861, 'id': '8874770', 'name': 'GT 2', 'struct': None}], 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|22|165575057|||False|False||36|1108.33|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||smartwatches
222|MCO585239274|MCO|Manilla Correa Para Xiaomi Mi Band 5 + Protector De Pantalla|8500||COP|50|50|buy_it_now|gold_special|2040-09-22T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-585239274-manilla-correa-para-xiaomi-mi-band-5-protector-de-pantalla-_JM|http://mco-s1-p.mlstatic.com/663320-MCO43598812714_092020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'values': [{'name': 'Xiaomi', 'struct': None, 'source': 2860837171021627, 'id': '59387'}], 'attribute_group_id': 'OTHERS', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627}, {'name': 'Condición del ítem', 'value_struct': None, 'values': [{'struct': None, 'source': 2860837171021627, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'value_id': '2230284'}, {'id': 'MODEL', 'value_id': None, 'value_name': 'Mi Band 5', 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'name': 'Modelo', 'value_struct': None, 'values': [{'id': None, 'name': 'Mi Band 5', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros'}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|23|81213245|||False|False||36|236.11|0|COP|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño||||smartwatches
223|MCO575564070|MCO|Xiaomi Mi Band 5 + Airdots Basic Xiaomi Audifonos Earbuds|244900||COP|150|50|buy_it_now|gold_special|2040-08-02T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-575564070-xiaomi-mi-band-5-airdots-basic-xiaomi-audifonos-earbuds-_JM|http://mco-s1-p.mlstatic.com/798889-MCO43078226892_082020-I.jpg|True|[{'id': 'ALPHANUMERIC_MODEL', 'value_id': '8958439', 'value_struct': None, 'source': 4709228965570453, 'name': 'Modelo alfanumérico', 'value_name': 'XMSH07HM', 'values': [{'name': 'XMSH07HM', 'struct': None, 'source': 4709228965570453, 'id': '8958439'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'BRAND', 'name': 'Marca', 'value_name': 'Xiaomi', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'value_id': '59387', 'values': [{'name': 'Xiaomi', 'struct': None, 'source': 2860837171021627, 'id': '59387'}], 'attribute_group_id': 'OTHERS'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'values': [{'id': None, 'name': 'Mi Band', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'value_name': 'Mi Band', 'value_struct': None}, {'name': 'Modelo', 'values': [{'struct': None, 'source': 3376461333454861, 'id': None, 'name': 'Mi Band 5'}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'MODEL', 'value_name': 'Mi Band 5', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'value_id': None}]||MCO118449||MCO-SMARTWATCHES|MCO14786767|['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|24|348011544|||False|False||36|6802.78|0|COP|CO-DC|Bogotá D.C.|TUNPQ1NBTjkyOTU1|Santa Fe|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NBTjkyOTU1|Santa Fe||||smartwatches
224|MCO495109958|MCO|Reloj Smartwatch W302 Cámara Bluetooth Sim Card Y Micro Sd|59900||COP|150|50|buy_it_now|gold_special|2040-04-29T14:39:18.000Z|new|https://articulo.mercadolibre.com.co/MCO-495109958-reloj-smartwatch-w302-camara-bluetooth-sim-card-y-micro-sd-_JM|http://mco-s1-p.mlstatic.com/990748-MCO40605848414_012020-I.jpg|True|[{'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_name': 'MyMobile', 'value_struct': None, 'values': [{'id': None, 'name': 'MyMobile', 'struct': None, 'source': 3376461333454861}]}, {'name': 'Condición del ítem', 'value_id': '2230284', 'source': 1, 'id': 'ITEM_CONDITION', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_name': 'Nuevo'}, {'value_struct': None, 'values': [{'source': 3376461333454861, 'id': '-1', 'name': None, 'struct': None}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'id': 'LINE', 'name': 'Línea', 'value_id': '-1', 'value_name': None, 'attribute_group_name': 'Otros'}, {'value_id': None, 'value_name': 'W302', 'value_struct': None, 'values': [{'id': None, 'name': 'W302', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|25|61678362|||False|False||36|1663.89|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires||||smartwatches
225|MCO593432138|MCO|Vidrio Templado Huawei Watch Fit Protector De Pantalla|10000||COP|1|50|buy_it_now|gold_special|2040-11-01T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-593432138-vidrio-templado-huawei-watch-fit-protector-de-pantalla-_JM|http://mco-s1-p.mlstatic.com/688645-MCO44008343216_112020-I.jpg|True|[{'name': 'Marca', 'value_id': '8784', 'value_name': 'Huawei', 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'values': [{'id': '8784', 'name': 'Huawei', 'struct': None, 'source': 3045741222775799}], 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'value_struct': None}, {'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'source': 3045741222775799, 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'source': 3045741222775799, 'id': '2230284', 'name': 'Nuevo', 'struct': None}]}, {'name': 'Modelo', 'value_id': None, 'value_name': 'Watch Fit', 'values': [{'id': None, 'name': 'Watch Fit', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'id': 'MODEL', 'value_struct': None}, {'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'values': [{'name': '1', 'struct': None, 'source': 3045741222775799, 'id': None}], 'value_name': '1', 'value_struct': None}]||MCO417718||MCO-WRISTWATCH_SCREEN_PROTECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|26|478365363|||False|False||36|277.78|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|False|me2|[]|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali||||smartwatches
